Id,Label,timeset,componentnumber,strongcompnum
8322,8322,,0,8
187,187,,0,8
252,252,,0,8
462,462,,0,8
497,497,,0,8
627,627,,0,8
663,663,,0,8
976,976,,0,8
1217,1217,,0,8
1569,1569,,0,8
1835,1835,,0,8
1921,1921,,0,8
1989,1989,,0,8
2045,2045,,0,8
2065,2065,,0,8
2412,2412,,0,8
2531,2531,,0,8
2750,2750,,0,8
3706,3706,,0,8
3830,3830,,0,8
3953,3953,,0,8
4394,4394,,0,8
4557,4557,,0,8
4793,4793,,0,8
4829,4829,,0,8
5079,5079,,0,8
5753,5753,,0,8
5860,5860,,0,8
5882,5882,,0,8
5913,5913,,0,8
6050,6050,,0,8
6274,6274,,0,8
6512,6512,,0,8
6572,6572,,0,8
7379,7379,,0,8
7683,7683,,0,8
7869,7869,,0,8
8139,8139,,0,8
8271,8271,,0,8
8507,8507,,0,8
8523,8523,,0,8
8551,8551,,0,8
9082,9082,,0,8
9298,9298,,0,8
9528,9528,,0,8
9598,9598,,0,8
9794,9794,,0,8
2083,2083,,1,14
102,102,,1,14
224,224,,1,14
253,253,,1,14
458,458,,1,14
957,957,,1,14
1106,1106,,1,14
1290,1290,,1,14
1367,1367,,1,14
1681,1681,,1,14
2610,2610,,1,14
2874,2874,,1,14
3011,3011,,1,14
3092,3092,,1,14
3218,3218,,1,14
3261,3261,,1,14
3264,3264,,1,14
3368,3368,,1,14
3521,3521,,1,14
4231,4231,,1,14
4501,4501,,1,14
4519,4519,,1,14
4611,4611,,1,14
4654,4654,,1,14
4743,4743,,1,14
4873,4873,,1,14
4888,4888,,1,14
4949,4949,,1,14
5016,5016,,1,14
5355,5355,,1,14
5726,5726,,1,14
5738,5738,,1,14
5780,5780,,1,14
5806,5806,,1,14
6248,6248,,1,14
6319,6319,,1,14
6467,6467,,1,14
6643,6643,,1,14
6880,6880,,1,14
6939,6939,,1,14
7205,7205,,1,14
7365,7365,,1,14
7513,7513,,1,14
7712,7712,,1,14
7756,7756,,1,14
7808,7808,,1,14
7893,7893,,1,14
7907,7907,,1,14
8061,8061,,1,14
8198,8198,,1,14
8797,8797,,1,14
8874,8874,,1,14
9638,9638,,1,14
8217,8217,,2,18
108,108,,2,18
209,209,,2,18
692,692,,2,18
697,697,,2,18
716,716,,2,18
1162,1162,,2,18
1375,1375,,2,18
1394,1394,,2,18
1577,1577,,2,18
1797,1797,,2,18
1933,1933,,2,18
2101,2101,,2,18
2244,2244,,2,18
2672,2672,,2,18
3420,3420,,2,18
3703,3703,,2,18
3719,3719,,2,18
3782,3782,,2,18
4233,4233,,2,18
4278,4278,,2,18
4322,4322,,2,18
4663,4663,,2,18
4719,4719,,2,18
5133,5133,,2,18
5312,5312,,2,18
5998,5998,,2,18
6628,6628,,2,18
6716,6716,,2,18
6960,6960,,2,18
7062,7062,,2,18
7284,7284,,2,18
7473,7473,,2,18
7609,7609,,2,18
7743,7743,,2,18
8023,8023,,2,18
8114,8114,,2,18
8200,8200,,2,18
8737,8737,,2,18
8794,8794,,2,18
8857,8857,,2,18
9061,9061,,2,18
9067,9067,,2,18
9155,9155,,2,18
9395,9395,,2,18
9537,9537,,2,18
9553,9553,,2,18
9810,9810,,2,18
992,992,,3,26
638,638,,3,26
776,776,,3,26
853,853,,3,26
1077,1077,,3,26
1087,1087,,3,26
1262,1262,,3,26
1378,1378,,3,26
1421,1421,,3,26
1857,1857,,3,26
2070,2070,,3,26
2081,2081,,3,26
2213,2213,,3,26
2625,2625,,3,26
2768,2768,,3,26
2821,2821,,3,26
2956,2956,,3,26
3082,3082,,3,26
3402,3402,,3,26
3828,3828,,3,26
4029,4029,,3,26
4220,4220,,3,26
4532,4532,,3,26
4576,4576,,3,26
4789,4789,,3,26
4837,4837,,3,26
5174,5174,,3,26
5456,5456,,3,26
5540,5540,,3,26
5766,5766,,3,26
5902,5902,,3,26
6035,6035,,3,26
6140,6140,,3,26
6227,6227,,3,26
6527,6527,,3,26
6806,6806,,3,26
6832,6832,,3,26
6903,6903,,3,26
7866,7866,,3,26
8230,8230,,3,26
8786,8786,,3,26
9389,9389,,3,26
9817,9817,,3,26
9836,9836,,3,26
9964,9964,,3,26
9967,9967,,3,26
7708,7708,,4,36
49,49,,4,36
356,356,,4,36
616,616,,4,36
655,655,,4,36
739,739,,4,36
849,849,,4,36
1050,1050,,4,36
1148,1148,,4,36
1689,1689,,4,36
1803,1803,,4,36
1920,1920,,4,36
2110,2110,,4,36
2538,2538,,4,36
2713,2713,,4,36
3135,3135,,4,36
3200,3200,,4,36
3211,3211,,4,36
3232,3232,,4,36
3285,3285,,4,36
3616,3616,,4,36
3664,3664,,4,36
4004,4004,,4,36
4177,4177,,4,36
4405,4405,,4,36
4932,4932,,4,36
4933,4933,,4,36
5196,5196,,4,36
5200,5200,,4,36
5422,5422,,4,36
5784,5784,,4,36
5908,5908,,4,36
5948,5948,,4,36
6157,6157,,4,36
6673,6673,,4,36
6675,6675,,4,36
6683,6683,,4,36
7277,7277,,4,36
7504,7504,,4,36
7543,7543,,4,36
7785,7785,,4,36
7834,7834,,4,36
7973,7973,,4,36
8207,8207,,4,36
8259,8259,,4,36
8274,8274,,4,36
8587,8587,,4,36
8819,8819,,4,36
8896,8896,,4,36
9194,9194,,4,36
9495,9495,,4,36
9543,9543,,4,36
4450,4450,,5,44
181,181,,5,44
571,571,,5,44
675,675,,5,44
1064,1064,,5,44
1081,1081,,5,44
1104,1104,,5,44
1216,1216,,5,44
1312,1312,,5,44
1359,1359,,5,44
1677,1677,,5,44
1710,1710,,5,44
1759,1759,,5,44
2212,2212,,5,44
2522,2522,,5,44
2631,2631,,5,44
2976,2976,,5,44
3215,3215,,5,44
3627,3627,,5,44
3681,3681,,5,44
3753,3753,,5,44
3804,3804,,5,44
3929,3929,,5,44
4119,4119,,5,44
4911,4911,,5,44
5352,5352,,5,44
5420,5420,,5,44
5428,5428,,5,44
5451,5451,,5,44
5678,5678,,5,44
5705,5705,,5,44
5710,5710,,5,44
6139,6139,,5,44
6179,6179,,5,44
6517,6517,,5,44
6815,6815,,5,44
7251,7251,,5,44
7444,7444,,5,44
8531,8531,,5,44
8689,8689,,5,44
9640,9640,,5,44
9771,9771,,5,44
9961,9961,,5,44
2665,2665,,6,51
94,94,,6,51
351,351,,6,51
406,406,,6,51
826,826,,6,51
974,974,,6,51
1146,1146,,6,51
1234,1234,,6,51
1266,1266,,6,51
1808,1808,,6,51
1978,1978,,6,51
1996,1996,,6,51
2080,2080,,6,51
2190,2190,,6,51
2243,2243,,6,51
2330,2330,,6,51
2333,2333,,6,51
2376,2376,,6,51
2559,2559,,6,51
2747,2747,,6,51
3244,3244,,6,51
3493,3493,,6,51
3504,3504,,6,51
4028,4028,,6,51
4037,4037,,6,51
4307,4307,,6,51
4475,4475,,6,51
4597,4597,,6,51
4671,4671,,6,51
4894,4894,,6,51
4941,4941,,6,51
5486,5486,,6,51
5607,5607,,6,51
5822,5822,,6,51
6311,6311,,6,51
6351,6351,,6,51
6401,6401,,6,51
6721,6721,,6,51
6768,6768,,6,51
6854,6854,,6,51
7053,7053,,6,51
7285,7285,,6,51
7616,7616,,6,51
8239,8239,,6,51
8566,8566,,6,51
8745,8745,,6,51
9178,9178,,6,51
9292,9292,,6,51
9444,9444,,6,51
9503,9503,,6,51
9716,9716,,6,51
9822,9822,,6,51
3492,3492,,7,59
106,106,,7,59
165,165,,7,59
306,306,,7,59
330,330,,7,59
372,372,,7,59
650,650,,7,59
914,914,,7,59
1055,1055,,7,59
1115,1115,,7,59
1299,1299,,7,59
1887,1887,,7,59
1919,1919,,7,59
2008,2008,,7,59
2357,2357,,7,59
2740,2740,,7,59
2905,2905,,7,59
3265,3265,,7,59
3677,3677,,7,59
3698,3698,,7,59
3741,3741,,7,59
3817,3817,,7,59
3832,3832,,7,59
5096,5096,,7,59
5121,5121,,7,59
5172,5172,,7,59
5178,5178,,7,59
5662,5662,,7,59
5776,5776,,7,59
5885,5885,,7,59
5967,5967,,7,59
6334,6334,,7,59
6654,6654,,7,59
6749,6749,,7,59
7071,7071,,7,59
7086,7086,,7,59
7225,7225,,7,59
7391,7391,,7,59
7594,7594,,7,59
7648,7648,,7,59
8019,8019,,7,59
8123,8123,,7,59
8169,8169,,7,59
8223,8223,,7,59
8273,8273,,7,59
8508,8508,,7,59
8688,8688,,7,59
8813,8813,,7,59
9144,9144,,7,59
9208,9208,,7,59
9237,9237,,7,59
9330,9330,,7,59
9475,9475,,7,59
9707,9707,,7,59
9789,9789,,7,59
9834,9834,,7,59
9962,9962,,7,59
5162,5162,,4,35
203,203,,4,35
353,353,,4,35
438,438,,4,35
478,478,,4,35
786,786,,4,35
1067,1067,,4,35
1186,1186,,4,35
1276,1276,,4,35
1713,1713,,4,35
1932,1932,,4,35
1984,1984,,4,35
2233,2233,,4,35
2528,2528,,4,35
2839,2839,,4,35
2893,2893,,4,35
2925,2925,,4,35
3131,3131,,4,35
3522,3522,,4,35
3892,3892,,4,35
4014,4014,,4,35
4170,4170,,4,35
4750,4750,,4,35
4760,4760,,4,35
4935,4935,,4,35
5465,5465,,4,35
5973,5973,,4,35
6085,6085,,4,35
6479,6479,,4,35
6723,6723,,4,35
6726,6726,,4,35
6727,6727,,4,35
6745,6745,,4,35
6798,6798,,4,35
6884,6884,,4,35
6952,6952,,4,35
7442,7442,,4,35
7496,7496,,4,35
7654,7654,,4,35
7773,7773,,4,35
8265,8265,,4,35
8376,8376,,4,35
8496,8496,,4,35
8909,8909,,4,35
9259,9259,,4,35
9355,9355,,4,35
9405,9405,,4,35
9523,9523,,4,35
9829,9829,,4,35
9903,9903,,4,35
9917,9917,,8,62
40,40,,8,62
177,177,,8,62
494,494,,8,62
540,540,,8,62
858,858,,8,62
1097,1097,,8,62
1184,1184,,8,62
1489,1489,,8,62
1645,1645,,8,62
1983,1983,,8,62
2255,2255,,8,62
2606,2606,,8,62
3223,3223,,8,62
3299,3299,,8,62
3462,3462,,8,62
4082,4082,,8,62
4282,4282,,8,62
4492,4492,,8,62
4830,4830,,8,62
5283,5283,,8,62
5448,5448,,8,62
5698,5698,,8,62
5945,5945,,8,62
6424,6424,,8,62
6636,6636,,8,62
6741,6741,,8,62
6928,6928,,8,62
7091,7091,,8,62
7117,7117,,8,62
7323,7323,,8,62
7727,7727,,8,62
7966,7966,,8,62
8000,8000,,8,62
8033,8033,,8,62
8045,8045,,8,62
8102,8102,,8,62
8359,8359,,8,62
8545,8545,,8,62
8671,8671,,8,62
8749,8749,,8,62
9047,9047,,8,62
9316,9316,,8,62
9433,9433,,8,62
9573,9573,,8,62
7739,7739,,9,72
44,44,,9,72
276,276,,9,72
410,410,,9,72
662,662,,9,72
881,881,,9,72
1007,1007,,9,72
1103,1103,,9,72
1161,1161,,9,72
1417,1417,,9,72
1432,1432,,9,72
1800,1800,,9,72
1854,1854,,9,72
2152,2152,,9,72
2371,2371,,9,72
2623,2623,,9,72
2882,2882,,9,72
3351,3351,,9,72
3395,3395,,9,72
3661,3661,,9,72
3775,3775,,9,72
4176,4176,,9,72
4240,4240,,9,72
4289,4289,,9,72
4669,4669,,9,72
4768,4768,,9,72
5257,5257,,9,72
6100,6100,,9,72
6152,6152,,9,72
6249,6249,,9,72
6370,6370,,9,72
6653,6653,,9,72
6937,6937,,9,72
7524,7524,,9,72
7620,7620,,9,72
7656,7656,,9,72
7666,7666,,9,72
7710,7710,,9,72
8189,8189,,9,72
8305,8305,,9,72
8431,8431,,9,72
8502,8502,,9,72
8724,8724,,9,72
9773,9773,,9,72
9974,9974,,9,72
7329,7329,,10,82
623,623,,10,82
693,693,,10,82
847,847,,10,82
876,876,,10,82
1061,1061,,10,82
1095,1095,,10,82
1169,1169,,10,82
1349,1349,,10,82
1511,1511,,10,82
1649,1649,,10,82
1696,1696,,10,82
1943,1943,,10,82
2016,2016,,10,82
2174,2174,,10,82
2269,2269,,10,82
2308,2308,,10,82
2317,2317,,10,82
2459,2459,,10,82
2648,2648,,10,82
2653,2653,,10,82
3033,3033,,10,82
3073,3073,,10,82
3224,3224,,10,82
3537,3537,,10,82
3776,3776,,10,82
3992,3992,,10,82
4157,4157,,10,82
4445,4445,,10,82
4897,4897,,10,82
5033,5033,,10,82
5467,5467,,10,82
5601,5601,,10,82
5837,5837,,10,82
5868,5868,,10,82
5880,5880,,10,82
6687,6687,,10,82
6808,6808,,10,82
6858,6858,,10,82
6994,6994,,10,82
7144,7144,,10,82
7217,7217,,10,82
7426,7426,,10,82
7573,7573,,10,82
8215,8215,,10,82
8297,8297,,10,82
8334,8334,,10,82
8470,8470,,10,82
8706,8706,,10,82
8761,8761,,10,82
8809,8809,,10,82
8916,8916,,10,82
9030,9030,,10,82
9099,9099,,10,82
9104,9104,,10,82
9202,9202,,10,82
4923,4923,,7,58
15,15,,7,58
475,475,,7,58
798,798,,7,58
935,935,,7,58
963,963,,7,58
1098,1098,,7,58
1181,1181,,7,58
1762,1762,,7,58
1856,1856,,7,58
1882,1882,,7,58
2018,2018,,7,58
2299,2299,,7,58
2348,2348,,7,58
2534,2534,,7,58
2600,2600,,7,58
2871,2871,,7,58
2969,2969,,7,58
3018,3018,,7,58
3618,3618,,7,58
3768,3768,,7,58
3895,3895,,7,58
4087,4087,,7,58
4173,4173,,7,58
4204,4204,,7,58
4311,4311,,7,58
4489,4489,,7,58
4827,4827,,7,58
5487,5487,,7,58
5736,5736,,7,58
6089,6089,,7,58
6142,6142,,7,58
6312,6312,,7,58
6555,6555,,7,58
6611,6611,,7,58
6634,6634,,7,58
6941,6941,,7,58
7020,7020,,7,58
7320,7320,,7,58
7325,7325,,7,58
7584,7584,,7,58
7926,7926,,7,58
7977,7977,,7,58
8096,8096,,7,58
8262,8262,,7,58
8489,8489,,7,58
8617,8617,,7,58
8627,8627,,7,58
8836,8836,,7,58
8991,8991,,7,58
9170,9170,,7,58
9212,9212,,7,58
9272,9272,,7,58
9659,9659,,7,58
6537,6537,,11,85
35,35,,11,85
641,641,,11,85
700,700,,11,85
834,834,,11,85
1102,1102,,11,85
1301,1301,,11,85
1912,1912,,11,85
1988,1988,,11,85
2674,2674,,11,85
2691,2691,,11,85
2834,2834,,11,85
2921,2921,,11,85
2929,2929,,11,85
2933,2933,,11,85
2951,2951,,11,85
3015,3015,,11,85
3231,3231,,11,85
3855,3855,,11,85
3900,3900,,11,85
3944,3944,,11,85
3996,3996,,11,85
4318,4318,,11,85
4525,4525,,11,85
5124,5124,,11,85
5225,5225,,11,85
5295,5295,,11,85
5418,5418,,11,85
5485,5485,,11,85
5490,5490,,11,85
5835,5835,,11,85
5870,5870,,11,85
5936,5936,,11,85
5990,5990,,11,85
6342,6342,,11,85
6616,6616,,11,85
7179,7179,,11,85
7224,7224,,11,85
7253,7253,,11,85
7405,7405,,11,85
7532,7532,,11,85
7754,7754,,11,85
7928,7928,,11,85
8138,8138,,11,85
8154,8154,,11,85
8387,8387,,11,85
8437,8437,,11,85
8462,8462,,11,85
9042,9042,,11,85
9637,9637,,11,85
9730,9730,,11,85
9971,9971,,11,85
4981,4981,,9,71
33,33,,9,71
103,103,,9,71
172,172,,9,71
282,282,,9,71
338,338,,9,71
423,423,,9,71
862,862,,9,71
946,946,,9,71
961,961,,9,71
1335,1335,,9,71
1465,1465,,9,71
1733,1733,,9,71
2251,2251,,9,71
2426,2426,,9,71
2773,2773,,9,71
3046,3046,,9,71
3396,3396,,9,71
3443,3443,,9,71
3461,3461,,9,71
3606,3606,,9,71
3625,3625,,9,71
3652,3652,,9,71
3720,3720,,9,71
4003,4003,,9,71
4036,4036,,9,71
4089,4089,,9,71
4391,4391,,9,71
4781,4781,,9,71
5205,5205,,9,71
5476,5476,,9,71
5609,5609,,9,71
5894,5894,,9,71
5916,5916,,9,71
5971,5971,,9,71
6156,6156,,9,71
6405,6405,,9,71
6480,6480,,9,71
6544,6544,,9,71
7293,7293,,9,71
7377,7377,,9,71
7598,7598,,9,71
7690,7690,,9,71
7714,7714,,9,71
7755,7755,,9,71
7874,7874,,9,71
7940,7940,,9,71
8108,8108,,9,71
8197,8197,,9,71
8292,8292,,9,71
8417,8417,,9,71
8640,8640,,9,71
8788,8788,,9,71
9310,9310,,9,71
9455,9455,,9,71
9615,9615,,9,71
9704,9704,,9,71
9928,9928,,9,71
5893,5893,,10,81
383,383,,10,81
584,584,,10,81
863,863,,10,81
864,864,,10,81
1017,1017,,10,81
1174,1174,,10,81
1230,1230,,10,81
1304,1304,,10,81
1383,1383,,10,81
1705,1705,,10,81
1963,1963,,10,81
2367,2367,,10,81
2458,2458,,10,81
2616,2616,,10,81
2814,2814,,10,81
2846,2846,,10,81
2878,2878,,10,81
3219,3219,,10,81
3300,3300,,10,81
3671,3671,,10,81
3784,3784,,10,81
3906,3906,,10,81
4436,4436,,10,81
4598,4598,,10,81
4721,4721,,10,81
5219,5219,,10,81
5226,5226,,10,81
5251,5251,,10,81
5318,5318,,10,81
5502,5502,,10,81
5536,5536,,10,81
5626,5626,,10,81
5831,5831,,10,81
6164,6164,,10,81
6393,6393,,10,81
6579,6579,,10,81
6701,6701,,10,81
6813,6813,,10,81
7723,7723,,10,81
7894,7894,,10,81
7982,7982,,10,81
8362,8362,,10,81
8528,8528,,10,81
8715,8715,,10,81
8810,8810,,10,81
8861,8861,,10,81
9347,9347,,10,81
9470,9470,,10,81
9957,9957,,10,81
9126,9126,,9,70
42,42,,9,70
425,425,,9,70
727,727,,9,70
988,988,,9,70
1467,1467,,9,70
1728,1728,,9,70
2053,2053,,9,70
2504,2504,,9,70
2594,2594,,9,70
2608,2608,,9,70
2667,2667,,9,70
3045,3045,,9,70
3104,3104,,9,70
3363,3363,,9,70
3377,3377,,9,70
3533,3533,,9,70
3778,3778,,9,70
4066,4066,,9,70
4238,4238,,9,70
4406,4406,,9,70
4846,4846,,9,70
5159,5159,,9,70
5183,5183,,9,70
5368,5368,,9,70
5632,5632,,9,70
5749,5749,,9,70
6398,6398,,9,70
6451,6451,,9,70
6483,6483,,9,70
6534,6534,,9,70
6618,6618,,9,70
6767,6767,,9,70
6802,6802,,9,70
7223,7223,,9,70
7296,7296,,9,70
7841,7841,,9,70
7867,7867,,9,70
7935,7935,,9,70
7980,7980,,9,70
8134,8134,,9,70
8212,8212,,9,70
8248,8248,,9,70
8430,8430,,9,70
8494,8494,,9,70
8897,8897,,9,70
8915,8915,,9,70
8925,8925,,9,70
9059,9059,,9,70
9156,9156,,9,70
9188,9188,,9,70
9200,9200,,9,70
9219,9219,,9,70
9300,9300,,9,70
9447,9447,,9,70
9729,9729,,9,70
9759,9759,,9,70
9860,9860,,9,70
9940,9940,,9,70
4989,4989,,5,43
68,68,,5,43
182,182,,5,43
323,323,,5,43
394,394,,5,43
539,539,,5,43
668,668,,5,43
854,854,,5,43
866,866,,5,43
1327,1327,,5,43
1439,1439,,5,43
1533,1533,,5,43
1616,1616,,5,43
1836,1836,,5,43
1954,1954,,5,43
2350,2350,,5,43
2493,2493,,5,43
2497,2497,,5,43
2632,2632,,5,43
3085,3085,,5,43
3125,3125,,5,43
3555,3555,,5,43
3738,3738,,5,43
3834,3834,,5,43
4079,4079,,5,43
4200,4200,,5,43
4249,4249,,5,43
4517,4517,,5,43
4672,4672,,5,43
4697,4697,,5,43
4715,4715,,5,43
5127,5127,,5,43
5350,5350,,5,43
5664,5664,,5,43
5812,5812,,5,43
6041,6041,,5,43
6224,6224,,5,43
6420,6420,,5,43
6484,6484,,5,43
6532,6532,,5,43
6642,6642,,5,43
6844,6844,,5,43
6930,6930,,5,43
6969,6969,,5,43
7156,7156,,5,43
7896,7896,,5,43
7913,7913,,5,43
8150,8150,,5,43
8696,8696,,5,43
9231,9231,,5,43
9328,9328,,5,43
9394,9394,,5,43
9574,9574,,5,43
9579,9579,,5,43
9804,9804,,5,43
9872,9872,,5,43
9898,9898,,5,43
8930,8930,,12,92
96,96,,12,92
125,125,,12,92
154,154,,12,92
1243,1243,,12,92
1420,1420,,12,92
1673,1673,,12,92
2171,2171,,12,92
2215,2215,,12,92
2295,2295,,12,92
2407,2407,,12,92
2501,2501,,12,92
2549,2549,,12,92
2848,2848,,12,92
3171,3171,,12,92
3225,3225,,12,92
3330,3330,,12,92
3367,3367,,12,92
3442,3442,,12,92
3894,3894,,12,92
4000,4000,,12,92
4372,4372,,12,92
4393,4393,,12,92
4520,4520,,12,92
4865,4865,,12,92
5453,5453,,12,92
5458,5458,,12,92
5686,5686,,12,92
5739,5739,,12,92
5830,5830,,12,92
5906,5906,,12,92
6168,6168,,12,92
6373,6373,,12,92
6402,6402,,12,92
6411,6411,,12,92
6755,6755,,12,92
6904,6904,,12,92
6911,6911,,12,92
7118,7118,,12,92
7400,7400,,12,92
7509,7509,,12,92
7748,7748,,12,92
7920,7920,,12,92
7924,7924,,12,92
8031,8031,,12,92
8673,8673,,12,92
8716,8716,,12,92
9134,9134,,12,92
9468,9468,,12,92
9501,9501,,12,92
9535,9535,,12,92
9662,9662,,12,92
9767,9767,,12,92
9820,9820,,12,92
4630,4630,,9,69
39,39,,9,69
101,101,,9,69
120,120,,9,69
242,242,,9,69
337,337,,9,69
801,801,,9,69
878,878,,9,69
1153,1153,,9,69
1309,1309,,9,69
1585,1585,,9,69
1596,1596,,9,69
1665,1665,,9,69
1740,1740,,9,69
1783,1783,,9,69
1945,1945,,9,69
2141,2141,,9,69
2633,2633,,9,69
2692,2692,,9,69
2888,2888,,9,69
3154,3154,,9,69
3388,3388,,9,69
3800,3800,,9,69
4727,4727,,9,69
4914,4914,,9,69
5394,5394,,9,69
5818,5818,,9,69
6208,6208,,9,69
6419,6419,,9,69
6438,6438,,9,69
6450,6450,,9,69
6783,6783,,9,69
6792,6792,,9,69
6845,6845,,9,69
6915,6915,,9,69
7287,7287,,9,69
7523,7523,,9,69
7675,7675,,9,69
8151,8151,,9,69
8558,8558,,9,69
8969,8969,,9,69
9004,9004,,9,69
9281,9281,,9,69
9538,9538,,9,69
9634,9634,,9,69
9701,9701,,9,69
9792,9792,,9,69
9851,9851,,9,69
9869,9869,,9,69
5679,5679,,13,97
12,12,,13,97
301,301,,13,97
424,424,,13,97
558,558,,13,97
694,694,,13,97
743,743,,13,97
894,894,,13,97
999,999,,13,97
1210,1210,,13,97
1927,1927,,13,97
2100,2100,,13,97
2235,2235,,13,97
2763,2763,,13,97
2953,2953,,13,97
3742,3742,,13,97
3812,3812,,13,97
4375,4375,,13,97
4565,4565,,13,97
4662,4662,,13,97
4991,4991,,13,97
5042,5042,,13,97
5179,5179,,13,97
5366,5366,,13,97
5397,5397,,13,97
5627,5627,,13,97
5711,5711,,13,97
6052,6052,,13,97
6104,6104,,13,97
6169,6169,,13,97
6362,6362,,13,97
6468,6468,,13,97
6758,6758,,13,97
6787,6787,,13,97
7022,7022,,13,97
7295,7295,,13,97
7597,7597,,13,97
8038,8038,,13,97
8079,8079,,13,97
8491,8491,,13,97
9478,9478,,13,97
9654,9654,,13,97
3999,3999,,7,57
811,811,,7,57
840,840,,7,57
897,897,,7,57
1419,1419,,7,57
1590,1590,,7,57
1659,1659,,7,57
1809,1809,,7,57
2268,2268,,7,57
2765,2765,,7,57
2769,2769,,7,57
2875,2875,,7,57
2974,2974,,7,57
3255,3255,,7,57
3333,3333,,7,57
3880,3880,,7,57
4251,4251,,7,57
4411,4411,,7,57
4518,4518,,7,57
4886,4886,,7,57
5049,5049,,7,57
5134,5134,,7,57
5280,5280,,7,57
5605,5605,,7,57
6077,6077,,7,57
6116,6116,,7,57
6337,6337,,7,57
6553,6553,,7,57
6594,6594,,7,57
6931,6931,,7,57
7097,7097,,7,57
7103,7103,,7,57
7878,7878,,7,57
8080,8080,,7,57
8095,8095,,7,57
8294,8294,,7,57
9138,9138,,7,57
9269,9269,,7,57
9325,9325,,7,57
9719,9719,,7,57
9842,9842,,7,57
2968,2968,,6,50
325,325,,6,50
585,585,,6,50
839,839,,6,50
1033,1033,,6,50
1773,1773,,6,50
2736,2736,,6,50
2947,2947,,6,50
3578,3578,,6,50
3599,3599,,6,50
3760,3760,,6,50
3908,3908,,6,50
4050,4050,,6,50
4102,4102,,6,50
4257,4257,,6,50
4550,4550,,6,50
4684,4684,,6,50
4730,4730,,6,50
4738,4738,,6,50
5849,5849,,6,50
5940,5940,,6,50
6129,6129,,6,50
6160,6160,,6,50
6908,6908,,6,50
7030,7030,,6,50
7147,7147,,6,50
7368,7368,,6,50
7386,7386,,6,50
7606,7606,,6,50
7745,7745,,6,50
7800,7800,,6,50
7990,7990,,6,50
8065,8065,,6,50
8196,8196,,6,50
8296,8296,,6,50
8471,8471,,6,50
8544,8544,,6,50
8547,8547,,6,50
8860,8860,,6,50
9020,9020,,6,50
9504,9504,,6,50
9669,9669,,6,50
9914,9914,,6,50
2224,2224,,14,106
46,46,,14,106
670,670,,14,106
718,718,,14,106
733,733,,14,106
924,924,,14,106
966,966,,14,106
989,989,,14,106
1000,1000,,14,106
1133,1133,,14,106
1225,1225,,14,106
1870,1870,,14,106
2282,2282,,14,106
2384,2384,,14,106
3155,3155,,14,106
3465,3465,,14,106
3500,3500,,14,106
4423,4423,,14,106
4607,4607,,14,106
4692,4692,,14,106
4876,4876,,14,106
5230,5230,,14,106
5245,5245,,14,106
5357,5357,,14,106
5808,5808,,14,106
5816,5816,,14,106
5848,5848,,14,106
6155,6155,,14,106
6271,6271,,14,106
6275,6275,,14,106
6730,6730,,14,106
7038,7038,,14,106
7054,7054,,14,106
7321,7321,,14,106
7498,7498,,14,106
7533,7533,,14,106
7752,7752,,14,106
9230,9230,,14,106
9397,9397,,14,106
9497,9497,,14,106
9611,9611,,14,106
767,767,,15,114
226,226,,15,114
568,568,,15,114
597,597,,15,114
758,758,,15,114
762,762,,15,114
1553,1553,,15,114
1743,1743,,15,114
1895,1895,,15,114
2006,2006,,15,114
2520,2520,,15,114
2563,2563,,15,114
2635,2635,,15,114
2883,2883,,15,114
2978,2978,,15,114
3524,3524,,15,114
3676,3676,,15,114
4070,4070,,15,114
4223,4223,,15,114
4292,4292,,15,114
4355,4355,,15,114
4616,4616,,15,114
4988,4988,,15,114
5125,5125,,15,114
5198,5198,,15,114
5208,5208,,15,114
5377,5377,,15,114
5447,5447,,15,114
6072,6072,,15,114
6073,6073,,15,114
6496,6496,,15,114
6948,6948,,15,114
7186,7186,,15,114
7446,7446,,15,114
7542,7542,,15,114
7567,7567,,15,114
7805,7805,,15,114
8142,8142,,15,114
8459,8459,,15,114
8564,8564,,15,114
8887,8887,,15,114
9037,9037,,15,114
9970,9970,,15,114
9717,9717,,12,91
59,59,,12,91
176,176,,12,91
459,459,,12,91
617,617,,12,91
735,735,,12,91
1041,1041,,12,91
1107,1107,,12,91
1248,1248,,12,91
1438,1438,,12,91
1516,1516,,12,91
1688,1688,,12,91
2061,2061,,12,91
2138,2138,,12,91
2662,2662,,12,91
2699,2699,,12,91
2770,2770,,12,91
3078,3078,,12,91
3412,3412,,12,91
3466,3466,,12,91
3560,3560,,12,91
3565,3565,,12,91
3889,3889,,12,91
3912,3912,,12,91
3993,3993,,12,91
3995,3995,,12,91
4317,4317,,12,91
4599,4599,,12,91
5060,5060,,12,91
5334,5334,,12,91
5947,5947,,12,91
6056,6056,,12,91
6192,6192,,12,91
6369,6369,,12,91
7021,7021,,12,91
7167,7167,,12,91
7231,7231,,12,91
7232,7232,,12,91
7331,7331,,12,91
7334,7334,,12,91
7354,7354,,12,91
7373,7373,,12,91
7414,7414,,12,91
7591,7591,,12,91
7832,7832,,12,91
8084,8084,,12,91
8177,8177,,12,91
8313,8313,,12,91
8357,8357,,12,91
9041,9041,,12,91
9118,9118,,12,91
9123,9123,,12,91
9181,9181,,12,91
9214,9214,,12,91
9284,9284,,12,91
9323,9323,,12,91
9868,9868,,12,91
9955,9955,,12,91
